time_s,x_m,y_m,z_m
5.36,1.237,3.507,1.543
5.4,1.1981587149947053,3.531507001253341,1.5416128112498109
5.44,1.146563760763187,3.5633242114739585,1.5400707279037014
5.48,1.1096161584070237,3.5824070390645044,1.5404767455120107
5.52,1.0726685560508602,3.6014898666550503,1.5408827631203201
5.56,1.016836769116117,3.626555213372403,1.541
5.6,0.9586122591433835,3.651058858623207,1.540947208753251
5.64,0.9238301628726997,3.6622696169253284,1.540659753412171
5.68,0.8890480666020159,3.6734803752274496,1.540372298071091
5.72,0.8542659703313319,3.684691133529571,1.5400848427300111
5.76,0.8047674353757518,3.6969809485284424,1.539527318498503
5.8,0.7475477121597317,3.70856421951631,1.538687156096738
5.84,0.684591791584006,3.7158846753972083,1.5372230649205583
5.88,0.632,3.722,1.536
5.92,0.632,3.722,1.536
5.96,0.6126441988083429,3.7223584407628083,1.5358207796185959
6,0.524,3.724,1.535
6.04,0.524,3.724,1.535
6.08,0.49288652541724903,3.7222220871667,1.53529631880555
6.12,0.43898918325199887,3.7191422390429714,1.5358096268261714
6.16,0.35078903967946196,3.70913257515833,1.539410548016027
6.2,0.319,3.705,1.541
6.24,0.319,3.705,1.541
6.28,0.27590022405705217,3.698900975102413,1.541813203319678
6.32,0.20002074653822943,3.688519909692956,1.5427722937989163
6.36,0.12221827391509622,3.679647697902599,1.5414073381388613
6.4,0.099,3.677,1.541
6.44,0.099,3.677,1.541
6.48,0.0859334899312969,3.675618986740706,1.540787536421647
6.52,0.0045478673912880685,3.667017254277128,1.539464192965712
6.56,-0.08573741069778028,3.6599736471284054,1.5381052549174234
6.6,-0.17335974779974628,3.655075731651998,1.537
6.64,-0.230724419248734,3.6554581627949916,1.537
6.68,-0.2880890906977217,3.655840593937985,1.537
6.72,-0.312,3.656,1.537
6.76,-0.312,3.656,1.537
6.8,-0.38796635515555883,3.6592424663785907,1.5383896284479674
6.84,-0.476,3.663,1.54
6.88,-0.493059082684325,3.664150050518044,1.5405750252590222
6.92,-0.5834511029520859,3.670243894581039,1.5436219472905197
6.96,-0.6817144878145306,3.6771428727691644,1.547000007292277
7,-0.8079631895177399,3.6869043703235365,1.5515553728176503
7.04,-0.848,3.69,1.553
7.08,-0.8656057786893478,3.691161802654627,1.553893694349713
7.12,-0.9993125702796656,3.6999850934702314,1.5606808411309474
7.16,-1.045,3.703,1.563
7.2,-1.1837045205236,3.7120610993306875,1.5706670840490433
7.24,-1.244,3.716,1.574
7.28,-1.2599929628971567,3.7168118255277744,1.5750553731861068
7.32,-1.399820840885054,3.7239096873545714,1.5842825935609426
7.36,-1.5104865383675523,3.7295272354501297,1.5905272354501294
7.4,-1.6089790005065971,3.734526852817594,1.5955268528175937
7.44,-1.638,3.736,1.597
7.48,-1.638,3.736,1.597
7.52,-1.671100978083586,3.7373649887869522,1.598876859582059
7.56,-1.858016083044979,3.744271000865052,1.6094905047577854
7.6,-1.9741213840830492,3.7454804310841987,1.6161423709630913
7.64,-2.0825294872785345,3.746,1.6223885492634942
7.68,-2.185140447311495,3.746,1.628329183791718
7.72,-2.214,3.746,1.63
7.76,-2.214,3.746,1.63
7.8,-2.273630410131493,3.7456631050275058,1.6326951597799544
7.84,-2.3630447730742246,3.745157939135174,1.636736486918609
7.88,-2.4445237245890326,3.7438964180497107,1.640483059388151
7.92,-2.522393184633681,3.7422908621725015,1.6440955601118719
7.96,-2.585,3.741,1.647
8,-2.6020219054992193,3.7403488888606855,1.6477441270163593
8.04,-2.7319078314063403,3.7353805747549487,1.6534222002800587
8.08,-2.768,3.734,1.655
8.12,-2.7877102448517634,3.732357479595686,1.655766509522013
8.16,-2.948,3.719,1.662
8.2,-2.972263968631842,3.715117765018905,1.6621386512493248
8.24,-3.089735023106003,3.696322396303039,1.6628099144177486
8.28,-3.123,3.691,1.663
8.32,-3.2434936370815883,3.6569782671769633,1.6651263583014397
8.36,-3.3688346147156554,3.61182871665062,1.6673957291051962
8.4,-3.456,3.576,1.669
8.44,-3.456,3.576,1.669
8.48,-3.4720515263164424,3.565795056116699,1.6699567134890596
8.52,-3.5766221630211783,3.4993130619203106,1.676189400444971
8.56,-3.662006780556493,3.4254263436998573,1.6840637395889047
8.6,-3.73748018031548,3.3499299586140996,1.692353916642252
8.64,-3.7862202982443622,3.292928803748119,1.6973105388045113
8.68,-3.834960416173244,3.235927648882138,1.7022671609667706
8.72,-3.852,3.216,1.704
8.76,-3.852,3.216,1.704
8.8,-3.923312672753582,3.1171041236341837,1.7120731327645564
8.84,-3.982885511125064,3.0251675656319903,1.7193934787897813
8.88,-4.019095803476827,2.9613880734214986,1.7243312459286582
8.92,-4.046,2.914,1.728
8.96,-4.046,2.914,1.728
9,-4.0929582513299705,2.8162760715565476,1.7330765677113482
9.04,-4.12,2.76,1.736
9.08,-4.12,2.76,1.736
9.12,-4.124270565806163,2.7504540293744584,1.7363768146299556
9.16,-4.195075683602939,2.5904847832123963,1.7426959688789776
9.2,-4.234222157280505,2.493581217223667,1.7465464416997218
9.24,-4.249,2.457,1.748
9.28,-4.256422103770117,2.4357328180433178,1.7485709310592399
9.32,-4.301,2.308,1.752
9.36,-4.301,2.308,1.752
9.4,-4.331162574343599,2.2129223200038735,1.7546228325516173
9.44,-4.347,2.163,1.756
9.48,-4.347,2.163,1.756
9.52,-4.373499511738554,2.0658351236253036,1.7587178986398517
9.56,-4.399314318355382,1.9647847385850365,1.7603915975986877
9.6,-4.418848964579617,1.8837734115962945,1.7609661460170474
9.64,-4.431489228298563,1.8231385796518127,1.7617923605723147
9.68,-4.443697820647292,1.7637795616804095,1.7626343324584337
9.72,-4.449,1.738,1.763
9.76,-4.449,1.738,1.763
9.8,-4.4575253782575315,1.670572008326796,1.7622249656129516
9.84,-4.471228156827952,1.5593608111649664,1.7609239477240157
9.88,-4.47328598291402,1.5175183474149239,1.7602380056953266
9.92,-4.475343809000088,1.4756758836648776,1.7595520636666373
9.96,-4.475938227109289,1.4197027692950637,1.7585281009374616
10,-4.470498104900598,1.3054602029125444,1.7561102688447099
10.04,-4.468,1.253,1.755
10.08,-4.468,1.253,1.755
10.12,-4.461687114995549,1.1831073445935767,1.7536472389276176
10.16,-4.454,1.098,1.752
10.2,-4.454,1.098,1.752
10.24,-4.440004120690815,0.9953635517326401,1.7526664704432944
10.28,-4.424304691040578,0.89316588608338,1.753
10.32,-4.4108236014463635,0.8143533623018198,1.753
10.36,-4.407,0.792,1.753
10.4,-4.395369654966839,0.748758973594657,1.7532982139752091
10.44,-4.375052957746479,0.6732225352112652,1.7538191549295774
10.48,-4.353956168812358,0.6103299963433797,1.7537399290520808
10.52,-4.332444568210204,0.5541608169933094,1.7533415660779668
10.56,-4.307221242915252,0.4924424858305025,1.7527009371874374
10.6,-4.25967628859105,0.3973525771820997,1.7506033656731346
10.64,-4.218518234701037,0.3234923971863696,1.75
10.68,-4.179939234093737,0.25820485769709306,1.75
10.72,-4.168,0.238,1.75
10.76,-4.168,0.238,1.75
10.8,-4.150041482320915,0.21008856890841,1.7502163676828806
10.84,-4.070600477663681,0.08765482571322078,1.751169406145133
10.88,-4.0,-0.017,1.752
10.92,-4.0,-0.017,1.752
10.96,-4.0,-0.017,1.752
11,-4.0,-0.017,1.752
11.04,-3.964249627273885,-0.07018957893397623,1.751128039689607
11.08,-3.9132134158916316,-0.1454538212697102,1.7499462181560859
11.12,-3.8660423362312972,-0.2090552769915099,1.7494162060250709
11.16,-3.829,-0.259,1.749
11.2,-3.829,-0.259,1.749
11.24,-3.759774349674764,-0.33930175437727367,1.7483077434967478
11.28,-3.729,-0.375,1.748
11.32,-3.715695598660472,-0.38969159010478677,1.7479369459652154
11.36,-3.5627305959166056,-0.5586055504807149,1.7472119933455763
11.4,-3.518,-0.608,1.747
11.44,-3.518,-0.608,1.747
11.48,-3.518,-0.608,1.747
11.52,-3.460937411380873,-0.6682036485431158,1.747
11.56,-3.3986355594865287,-0.732080350538351,1.7465413964374572
11.6,-3.3416016155088832,-0.7820481421647837,1.7440177705977382
11.64,-3.284957606957673,-0.8293936022979058,1.742
11.68,-3.229868984558807,-0.86627902773019,1.742
11.72,-3.176855126108164,-0.9007044341237457,1.742
11.76,-3.1401431183369617,-0.9158009606838662,1.742
11.8,-3.103431110565763,-0.9308974872439852,1.742
11.84,-3.074,-0.943,1.742
11.88,-3.074,-0.943,1.742
11.92,-3.0397695167286223,-0.9488191821561341,1.743711524163569
11.96,-2.990698837960917,-0.9571611975466441,1.7461650581019543
12,-2.9419122772216797,-0.9606755310058593,1.7490265930175781
12.04,-2.893272277221681,-0.9616995310058594,1.752098593017578
12.08,-2.879,-0.962,1.753
12.12,-2.830681005626875,-0.9588211187912418,1.753
12.16,-2.803,-0.957,1.753
12.2,-2.7940218112803508,-0.9562518176066959,1.753
12.24,-2.745034855224096,-0.9521695712686746,1.753
12.28,-2.731,-0.951,1.753
12.32,-2.7198729355146787,-0.9483506989320664,1.753
12.36,-2.668,-0.936,1.753
12.4,-2.661908539725177,-0.9334981502442691,1.7526736717709914
12.44,-2.63435796773191,-0.9221827367470345,1.7511977482713523
12.48,-2.612,-0.913,1.75
12.52,-2.612,-0.913,1.75
12.56,-2.5749577638584373,-0.8969250673347936,1.751397820231757
12.6,-2.5352588338688404,-0.8781294169344201,1.752
12.64,-2.50516954370717,-0.8625624369045628,1.752087055824837
12.68,-2.4880330852229466,-0.8516574178691478,1.7524765207903876
12.72,-2.470896626738723,-0.8407523988337329,1.752865985755938
12.76,-2.465,-0.837,1.753
12.8,-2.465,-0.837,1.753
12.84,-2.438265067398495,-0.8178056894143043,1.7536855110923462
12.88,-2.417592825185784,-0.8031616841567946,1.7535329347325435
12.92,-2.405549864352639,-0.7947985169115548,1.7528638813529245
12.96,-2.3935069035194934,-0.7864353496663149,1.7521948279733053
13,-2.39,-0.784,1.752
13.04,-2.380915871218967,-0.7804902229709646,1.7513806275831114
13.08,-2.339550435950316,-0.7654824555177213,1.749
13.12,-2.305353913960963,-0.7574362150496384,1.749
13.16,-2.295,-0.755,1.749
13.2,-2.2871478904115987,-0.7535184698889809,1.7487036939777962
13.24,-2.252400644462939,-0.7469623857477244,1.747392477149545
13.28,-2.242,-0.745,1.747
13.32,-2.242,-0.745,1.747
13.36,-2.201241339393178,-0.7407096146729661,1.747
13.4,-2.157901918033631,-0.7370983802128864,1.747
13.44,-2.128,-0.735,1.747
13.48,-2.128,-0.735,1.747
13.52,-2.1222393048822545,-0.7348933204607825,1.7473200386176526
13.56,-2.0850197074918224,-0.734204068657256,1.749387794028232
13.6,-2.046030377548401,-0.7335338396258066,1.7504661603741933
13.64,-2.0091496446450585,-0.733,1.750923010232461
13.68,-1.9841314873401992,-0.733,1.7505258966244475
13.72,-1.9591133300353398,-0.733,1.750128783016434
13.76,-1.9291834520784272,-0.7324743000500825,1.7494743000500825
13.8,-1.8968962349984257,-0.7316962948192391,1.7486962948192393
13.84,-1.8637847399397023,-0.7307953757252282,1.7478363005801827
13.88,-1.8236491646576245,-0.72884704682804,1.746277637462432
13.92,-1.783513589375547,-0.7268987179308518,1.7447189743446814
13.96,-1.765,-0.726,1.744
14,-1.7490731439422893,-0.7248153578138893,1.7433418654521606
14.04,-1.6673980295392108,-0.7187403493045694,1.739966860724761
14.08,-1.644,-0.717,1.739
14.12,-1.627948293044371,-0.7158254848569051,1.7387063712142263
14.16,-1.5217666598746655,-0.7080560970639999,1.736764024266
14.2,-1.4347347305891995,-0.7012015158536391,1.7350503789634097
14.24,-1.3601194666832501,-0.6949400951062866,1.7334850237765718
14.28,-1.337,-0.693,1.733
14.32,-1.337,-0.693,1.733
14.36,-1.243617072261925,-0.6855788401797557,1.7317631400299593
14.4,-1.1496337548524704,-0.678238006697656,1.7314603322170574
14.44,-1.0865415483628384,-0.6734461935465448,1.7322589677422426
14.48,-1.0197456561487894,-0.6684808588772824,1.733
14.52,-0.9053040188764149,-0.6612832716274475,1.733
14.56,-0.8143277897594179,-0.6560101135024682,1.7334271266425045
14.6,-0.7358565077903843,-0.6516941707334823,1.73411121064237
14.64,-0.6748044080938969,-0.6480640458866641,1.735431256041213
14.68,-0.6137523083974095,-0.644433921039846,1.736751301440056
14.72,-0.556,-0.641,1.738
14.76,-0.556,-0.641,1.738
14.8,-0.5544446166124105,-0.6409114822462347,1.7380252907867901
14.84,-0.5021625941399228,-0.6379360825933289,1.7388754049733346
14.88,-0.4498805716674445,-0.6349606829404236,1.739725519159879
14.92,-0.3746939548704244,-0.6295673766860557,1.741704855120748
14.96,-0.28858567703362026,-0.6230211333417373,1.7442226410224089
15,-0.262,-0.621,1.745
15.04,-0.24295464549371462,-0.6193557967332703,1.7451370169388942
15.08,-0.15009601701057185,-0.6113392244901213,1.7458050646258232
15.12,-0.05959640811112461,-0.6048348005328475,1.7469255998815894
15.16,0.02216021148270937,-0.5994639277128146,1.748
15.2,0.06801761611099576,-0.5964513974817593,1.748
15.24,0.11387502073927401,-0.5934388672507046,1.748
15.28,0.151,-0.591,1.748
15.32,0.151,-0.591,1.748
15.36,0.21235849502300153,-0.584820007695525,1.7466757159347555
15.4,0.308588817584201,-0.5756626749939423,1.7451337325006058
15.44,0.3997315651161103,-0.5691056427974021,1.74578943572026
15.48,0.429,-0.567,1.746
15.52,0.429,-0.567,1.746
15.56,0.45032455123675585,-0.5648675448763244,1.745671929980973
15.6,0.5662863961421518,-0.5535069355994033,1.7440547849333996
15.64,0.6536270279749032,-0.5475966672798938,1.7447114814133453
15.68,0.7232238074688793,-0.5431076480321891,1.7445269120080473
15.72,0.7789158107883801,-0.5397323751037346,1.7436830937759338
15.76,0.8368834989786499,-0.5364274000453934,1.743
15.8,0.9045230579479842,-0.5334211974245341,1.743
15.84,0.959,-0.531,1.743
15.88,0.959,-0.531,1.743
15.92,0.9686268719711152,-0.5307126306874295,1.7428563153437149
15.96,1.0373651407238464,-0.5286607420679449,1.7418303710339726
16,1.093,-0.527,1.741
16.04,1.093,-0.527,1.741
16.08,1.185835175254219,-0.5242288007386801,1.7396144003693401
16.12,1.3168287727928907,-0.5174292233926889,1.739
16.16,1.356,-0.515,1.739
16.2,1.356,-0.515,1.739
16.24,1.4026563495498312,-0.5124484808839936,1.7393645027308582
16.28,1.484,-0.508,1.74
16.32,1.484,-0.508,1.74
16.36,1.51019506688756,-0.5059373963080661,1.7395874792616133
16.4,1.6251536285696682,-0.49560107990344604,1.7377601079903446
16.44,1.6967989790135345,-0.4834578001671975,1.7365457800167197
16.48,1.729,-0.478,1.736
16.52,1.729,-0.478,1.736
16.56,1.8047671272113637,-0.4559586539021488,1.736
16.6,1.8650216047301926,-0.4344348423421366,1.7365256889844483
16.64,1.9028518477082446,-0.41762140101855794,1.7372899363173382
16.68,1.9400690862973935,-0.4007008062783808,1.738024059142993
16.72,1.9692530500510717,-0.3823759918283969,1.7383634075587335
16.76,1.9984370138047498,-0.3640511773784129,1.7387027559744739
16.8,2.028936375062247,-0.34442112807987113,1.7390617046882781
16.84,2.0687220375157143,-0.3155765228011073,1.7395590254689464
16.88,2.1070371611981558,-0.28718615947817916,1.739955335864733
16.92,2.133843619274981,-0.2623507644952385,1.7395611232459562
16.96,2.160650077351806,-0.23751536951229776,1.7391669106271794
17,2.172,-0.227,1.739
17.04,2.1823391756003465,-0.21757310459968426,1.7391520467000052
17.08,2.2271555727703753,-0.17671109541524604,1.7398111113642702
17.12,2.24,-0.165,1.74
17.16,2.283039954388385,-0.11918327436075182,1.74
17.2,2.302,-0.099,1.74
17.24,2.311662799016538,-0.09061610085329794,1.7401420999855373
17.28,2.357495557376787,-0.0508494428642583,1.740816111137894
17.32,2.37,-0.04,1.741
17.36,2.3844221383202693,-0.02776303415249868,1.7403444482581696
17.4,2.450715882299571,0.027303503795322735,1.7373601790304534
17.44,2.505,0.069,1.735
17.48,2.505,0.069,1.735
17.52,2.505,0.069,1.735
17.56,2.550487041299443,0.10634010852939352,1.7309265336149753
17.6,2.615613525313946,0.16166622640749861,1.7237135120831582
17.64,2.638,0.181,1.721
17.68,2.638,0.181,1.721
17.72,2.6408737322111695,0.183649221882172,1.7205509793420048
17.76,2.6751042162713574,0.21520544937515781,1.7152024662076004
17.8,2.711524725415887,0.24880315530862318,1.7086909756567545
17.84,2.755975888624835,0.28988680615325674,1.6979149360909491
17.88,2.768,0.301,1.695
17.92,2.768,0.301,1.695
17.96,2.7923307059895053,0.3270381239536809,1.6847554922149452
18,2.8303268772374772,0.36871186531922084,1.6685496364707606
18.04,2.855415353465266,0.4003233453662352,1.6570089374059775
18.08,2.875,0.425,1.648
18.12,2.875,0.425,1.648
18.16,2.9125789604828674,0.47997662737308394,1.6229473596780883
18.2,2.929,0.504,1.612
18.24,2.9375545096331095,0.5180538372543947,1.6060933147771386
18.28,2.971,0.573,1.583
18.32,2.971,0.573,1.583
18.36,2.980226283569533,0.5885169314578506,1.577338416900514
18.4,3.018304448465993,0.6529794781765585,1.55403306638929
18.44,3.034886899628882,0.6829858183760718,1.5441625597447133
18.48,3.0514693507917707,0.7129921585755848,1.5342920531001365
18.52,3.0737829353540618,0.7611017991821944,1.519660178814823
18.56,3.094,0.807,1.506
18.6,3.094,0.807,1.506
18.64,3.099254790814697,0.8202120454769528,1.5032975361524414
18.68,3.122411383434748,0.8784343354930807,1.4913884313764154
18.72,3.141467515186406,0.9302652572415477,1.4812319203273798
18.76,3.1588930093566656,0.9795545121802818,1.471772366349239
18.8,3.164,0.994,1.469
18.84,3.1677991943611485,1.0051922212260858,1.4678705097845235
18.88,3.191787392339322,1.075860155810435,1.46073888335858
18.92,3.212093654966422,1.141501508412876,1.4566948641215973
18.96,3.2301042241496356,1.2040087779310882,1.4545759736294546
19,3.235,1.221,1.454
19.04,3.239656888436993,1.2349706653109793,1.4534585013445356
19.08,3.278,1.35,1.449
19.12,3.2811999058921195,1.3593330588520158,1.4488000058817425
19.16,3.316027880842816,1.4609146524582137,1.446623257447324
19.2,3.326,1.49,1.446
19.24,3.335121867276291,1.5195953916075207,1.4457972918383046
19.28,3.371,1.636,1.445
19.32,3.371,1.636,1.445
19.36,3.3778575539613027,1.6654689481039764,1.4446293214074972
19.4,3.408437877561838,1.7983362099949582,1.4428957434376577
19.44,3.415512166832988,1.852235556822765,1.4412113888492886
19.48,3.4225864561041375,1.9061349036505717,1.4395270342609197
19.52,3.429,1.9656206273089065,1.4374755245773378
19.56,3.429,2.079330677555535,1.4318602134540477
19.6,3.429,2.117,1.43
19.64,3.4267251635064047,2.139464010374254,1.428009518068104
19.68,3.416364980258816,2.2417708199441915,1.418944357726464
19.72,3.4036402610946883,2.3266518924774595,1.4108001450526046
19.76,3.389778102932267,2.4031504690034176,1.4030989460734815
19.8,3.3688456962588744,2.483087046219433,1.3938523734411976
19.84,3.35,2.548,1.386
19.88,3.35,2.548,1.386
19.92,3.35,2.548,1.386
19.96,3.3311448209951062,2.5915464848446352,1.382408537332401
20,3.308,2.645,1.378
