time_s,rtk_x_m,rtk_y_m,rtk_z_m,ekf_x_m,ekf_y_m,ekf_error_m,ekf_rts_x_m,ekf_rts_y_m,ekf_rts_error_m,jointopt_x_m,jointopt_y_m,jointopt_z_m,jointopt_error_m
0.4,1.3678519999323147,3.22065250012691,1.058,0.9768721919386358,5.529552504643549,2.341769510672583,1.1519415197799254,5.215423047856287,2.0064214097562343,1.1582007322179222,4.179792343381459,1.0,0.9817855636403569
0.44,1.365,3.226,1.058,0.9597996259659549,5.540812024618705,2.35000894730992,1.1406842775480295,5.229436336837519,2.0159550339975563,1.1366061092214075,4.207891187324969,1.0,1.0081041975368523
0.48,1.365,3.226,1.058,0.9417156445903351,5.551840593849754,2.3640440168351247,1.1284333442110919,5.244436108213386,2.0322519788576288,1.1141809238019502,4.237070756035538,1.0,1.0417169878115256
0.52,1.365,3.226,1.058,0.9230538327581953,5.562899397532831,2.378321931305565,1.114491345579258,5.261066206972049,2.050426553841735,1.09092517595955,4.267331049513165,1.0,1.0767949497713076
0.56,1.3600448129532474,3.2349193366841544,1.0584955187046752,0.9042542564355746,5.574165286613692,2.3832365903687434,1.0980905846419988,5.28006650908596,2.0618552263709597,1.066838865694207,4.298672067757849,1.0,1.1034217690325014
0.6,1.3548769403353826,3.2442707312621586,1.0590246119329234,0.8856987654857599,5.5857246660465485,2.387998050349398,1.0785089401051278,5.302159189821334,2.0763632098990605,1.041921993005921,4.331093810769593,1.0,1.1309841754896524
0.64,1.3474084170602612,3.2607014824674256,1.0605183165879477,0.8949303327944564,5.635063802367656,2.4170918151578054,1.0554010634950541,5.327686537170083,2.087509403787274,1.0161745578946921,4.364596278548394,1.0,1.1525188025678186
0.68,1.345,3.266,1.061,0.8815034950601365,5.650469708886311,2.429099586819741,1.031136254209824,5.3565162141005995,2.113946189556145,0.9904271227834632,4.398098746327195,1.0,1.1863260499092225
0.72,1.345,3.266,1.061,0.8687417472583946,5.663686937821844,2.444529520195242,1.0115968003406075,5.3798454602480685,2.139976710937409,0.9646796876722343,4.431601214105996,1.0,1.2260790065466665
0.76,1.3353558692260241,3.288824442831743,1.0622858841031968,0.8622247435338666,5.71880775834156,2.475615474130587,0.9999352931449252,5.394256146410012,2.1319825565166024,0.9389322525610054,4.465103681884797,1.0,1.2412834213333412
0.8,1.320136507130157,3.324843599791962,1.0643151323826456,0.7979237087148479,5.567787745660844,2.3029339218302027,0.993025166999804,5.4032108353687045,2.103951566638545,0.9131848174497766,4.498606149663598,1.0,1.2423076113486873
0.84,1.315,3.337,1.065,0.9010895054548063,5.687401113587493,2.386568099226999,0.981382206084521,5.42237656705958,2.111893998016526,0.8874373823385477,4.5321086174423995,1.0,1.269288934603385
