time_s,sur1_input_valid,sur1_dp_doppler_hz,sur1_retained,sur1_retained_doppler_hz,sur2_input_valid,sur2_dp_doppler_hz,sur2_retained,sur2_retained_doppler_hz,sur3_input_valid,sur3_dp_doppler_hz,sur3_retained,sur3_retained_doppler_hz,rtk_x_m,rtk_y_m,rtk_z_m
8.96,1,12.5,1,12.5,1,-5.0,0,,1,-10.0,1,-10.0,-0.862,1.912,1.449
9.0,1,12.5,1,12.5,1,-5.0,0,,1,-10.0,1,-10.0,-0.8415455774912354,1.8958069155138948,1.449
9.04,1,12.5,1,12.5,1,-5.0,1,-5.0,1,-12.5,0,,-0.814,1.874,1.449
9.08,1,12.5,1,12.5,1,-5.0,1,-5.0,1,-12.5,1,-12.5,-0.814,1.874,1.449
9.12,1,15.0,1,15.0,1,-5.0,1,-5.0,1,-12.5,1,-12.5,-0.7794370689339385,1.8429638986345571,1.449
9.16,1,15.0,1,15.0,1,-5.0,0,,1,-15.0,0,,-0.765,1.83,1.449
9.2,1,15.0,1,15.0,1,-5.0,0,,1,-15.0,0,,-0.7592323849228175,1.8247764995527405,1.4488911770740154
9.24,1,15.0,1,15.0,1,-5.0,0,,1,-15.0,0,,-0.722746108507792,1.7917323246863022,1.4482027567642979
9.28,1,17.5,1,17.5,1,-5.0,0,,1,-17.5,1,-17.5,-0.712,1.782,1.448
9.32,1,17.5,1,17.5,1,-5.0,1,-5.0,1,-17.5,1,-17.5,-0.7032171422489618,1.7739614522278635,1.4481488619957803
9.36,1,17.5,1,17.5,1,-5.0,1,-5.0,1,-17.5,1,-17.5,-0.6419324743440015,1.7175932221443595,1.4488348130499105
9.4,1,20.0,1,20.0,1,-5.0,1,-5.0,1,-20.0,1,-20.0,-0.586,1.665,1.448
9.44,1,20.0,1,20.0,1,-5.0,1,-5.0,1,-20.0,1,-20.0,-0.586,1.665,1.448
9.48,1,20.0,1,20.0,1,-5.0,1,-5.0,1,-20.0,1,-20.0,-0.5786746480278979,1.6578624775656443,1.4481878295377462
9.52,1,20.0,1,20.0,1,-5.0,1,-5.0,1,-20.0,1,-20.0,-0.53956960629686,1.6197601292123252,1.4491905229154651
9.56,1,22.5,1,22.5,1,-5.0,1,-5.0,1,-20.0,1,-20.0,-0.508,1.589,1.45
9.6,1,22.5,1,22.5,1,-5.0,1,-5.0,1,-20.0,1,-20.0,-0.49347378458710056,1.5744737845871004,1.4495047881109238
9.64,1,22.5,1,22.5,1,-5.0,1,-5.0,1,-20.0,1,-20.0,-0.40931887921696125,1.4896513091680212,1.4471112616748234
9.68,1,22.5,1,22.5,1,-5.0,1,-5.0,1,-20.0,1,-20.0,-0.35248890077591083,1.4292694570744053,1.4477032406169177
9.72,1,22.5,0,,1,-7.5,1,-7.5,1,-20.0,1,-20.0,-0.324,1.399,1.448
9.76,1,22.5,0,,1,-7.5,1,-7.5,1,-17.5,0,,-0.324,1.399,1.448
9.8,1,22.5,1,22.5,1,-7.5,1,-7.5,1,-17.5,0,,-0.3121305373109438,1.3862086372962599,1.4478847624981646
9.84,1,22.5,1,22.5,1,-7.5,1,-7.5,1,-17.5,1,-17.5,-0.24355073645610537,1.3123022499672592,1.4472189391888943
9.88,1,22.5,1,22.5,1,-7.5,1,-7.5,1,-17.5,1,-17.5,-0.18545502060571947,1.2478473380916462,1.447
9.92,1,22.5,1,22.5,1,-7.5,1,-7.5,1,-17.5,1,-17.5,-0.13249570804763,1.1880229294612117,1.447
9.96,1,20.0,0,,1,-7.5,1,-7.5,1,-17.5,0,,-0.08354530386033832,1.1328960494713536,1.4464786779444307
10.0,1,20.0,0,,1,-7.5,1,-7.5,1,-15.0,0,,-0.036930467174821735,1.0805059232849765,1.445653636587165
10.04,1,20.0,0,,1,-7.5,1,-7.5,1,-15.0,0,,0.013505311861063117,1.0235653578730706,1.4445176674335336
10.08,1,20.0,0,,1,-7.5,1,-7.5,1,-15.0,0,,0.07851190894466463,0.9492721040632404,1.4421960032519763
10.12,1,17.5,1,17.5,1,-7.5,1,-7.5,1,-15.0,0,,0.112,0.911,1.441
10.16,1,17.5,1,17.5,1,-7.5,1,-7.5,1,-15.0,0,,0.112,0.911,1.441
10.2,1,17.5,1,17.5,1,-7.5,1,-7.5,1,-15.0,0,,0.15517786138965162,0.8614254184044742,1.4386012299227973
10.24,1,15.0,1,15.0,1,-7.5,1,-7.5,1,-15.0,1,-15.0,0.22907304891029356,0.7764147762713242,1.4346219562954046
10.28,1,15.0,1,15.0,1,-7.5,1,-7.5,1,-15.0,1,-15.0,0.2759130663595588,0.7217680892471814,1.4326702889016851
10.32,1,15.0,0,,1,-7.5,1,-7.5,1,-15.0,1,-15.0,0.3204934571800114,0.669501427398144,1.4314138710560538
10.36,1,15.0,0,,1,-7.5,1,-7.5,1,-15.0,1,-15.0,0.351660494148244,0.6313628163712277,1.4342845191978646
10.4,1,12.5,0,,1,-7.5,1,-7.5,1,-15.0,1,-15.0,0.3828275311164781,0.5932242053443098,1.4371551673396756
10.44,1,12.5,1,12.5,1,-7.5,0,,1,-15.0,1,-15.0,0.392,0.582,1.438
10.48,1,12.5,1,12.5,1,-7.5,0,,1,-15.0,0,,0.392,0.582,1.438
10.52,1,12.5,1,12.5,1,-7.5,1,-7.5,1,-15.0,0,,0.4190642889108598,0.5494311099547281,1.4430458843732112
10.56,1,12.5,1,12.5,1,-7.5,1,-7.5,1,-15.0,0,,0.45701720516190264,0.5031514715279531,1.449261617615735
10.6,1,12.5,1,12.5,1,-7.5,1,-7.5,1,-15.0,0,,0.48803330640656184,0.4626956872957889,1.450610143756807
10.64,1,12.5,1,12.5,1,-7.5,1,-7.5,1,-15.0,0,,0.5128190832404905,0.4337747760270214,1.450648464816878
10.68,1,12.5,1,12.5,1,-5.0,1,-5.0,1,-15.0,0,,0.5350712133269668,0.4095446788217473,1.4501539730371784
10.72,1,12.5,1,12.5,1,-5.0,1,-5.0,1,-15.0,0,,0.5550185192928284,0.3920283682012379,1.4494460204556243
10.76,1,12.5,1,12.5,1,-5.0,1,-5.0,1,-15.0,0,,0.5739236483512267,0.3775478438160817,1.448641546878671
10.8,1,12.5,1,12.5,1,-2.5,1,-2.5,1,-15.0,0,,0.5937304474296128,0.3630812132881112,1.4476980565470459
10.84,1,12.5,0,,1,-2.5,1,-2.5,1,-12.5,0,,0.617087699521616,0.34866929178453476,1.4462071681156417
10.88,1,12.5,0,,1,0.0,0,,1,-12.5,0,,0.636,0.337,1.445
10.92,1,12.5,0,,1,0.0,0,,1,-12.5,0,,0.636,0.337,1.445
10.96,1,12.5,0,,1,0.0,0,,1,-12.5,1,-12.5,0.636,0.337,1.445
11.0,1,12.5,1,12.5,1,2.5,1,2.5,1,-10.0,1,-10.0,0.6600801372604184,0.32866456787139364,1.4440738408745994
11.04,1,12.5,1,12.5,1,2.5,1,2.5,1,-10.0,1,-10.0,0.688,0.319,1.443
11.08,1,10.0,1,10.0,1,5.0,1,5.0,1,-10.0,1,-10.0,0.688,0.319,1.443
11.12,1,10.0,1,10.0,1,5.0,1,5.0,1,-10.0,1,-10.0,0.7246629431606736,0.3084241510113441,1.4422949434007564
11.16,1,10.0,1,10.0,1,5.0,1,5.0,1,-7.5,1,-7.5,0.761034789500058,0.30034177573912035,1.44291455606522
11.2,1,7.5,1,7.5,1,7.5,1,7.5,1,-7.5,1,-7.5,0.786,0.296,1.444
11.24,1,7.5,1,7.5,1,7.5,1,7.5,1,-7.5,1,-7.5,0.786,0.296,1.444
11.28,1,5.0,1,5.0,1,7.5,1,7.5,1,-7.5,1,-7.5,0.786,0.296,1.444
11.32,1,5.0,1,5.0,1,7.5,1,7.5,1,-5.0,1,-5.0,0.8056207723192637,0.2936641937715162,1.4435328387543032
11.36,1,2.5,0,,1,7.5,1,7.5,1,-5.0,1,-5.0,0.8356924251159141,0.2906055166607223,1.443
11.4,1,2.5,0,,1,7.5,1,7.5,1,-5.0,1,-5.0,0.867,0.289,1.443
11.44,1,0.0,0,,1,7.5,1,7.5,1,-5.0,0,,0.867,0.289,1.443
11.48,1,0.0,0,,1,7.5,1,7.5,1,-5.0,0,,0.867,0.289,1.443
11.52,1,-2.5,1,-2.5,1,7.5,1,7.5,1,-5.0,0,,0.8843199598588583,0.29082315366935346,1.4411768463306465
11.56,1,-2.5,1,-2.5,1,7.5,1,7.5,1,-5.0,0,,0.9092938796449838,0.2941366152001427,1.4388737094222064
11.6,1,-2.5,0,,1,7.5,1,7.5,1,-5.0,0,,0.9309388609569053,0.29986616907682784,1.438237092324797
11.64,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,0.9464267271800226,0.30454630646172204,1.4377878077948565
11.68,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,1,-5.0,0.9582607405496584,0.3086036824741686,1.4374496931271525
11.72,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,1,-5.0,0.9700947539192947,0.3126610584866153,1.4371115784594488
11.76,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,1,-5.0,0.981014564596422,0.31807297299147086,1.437
11.8,1,-5.0,0,,1,7.5,1,7.5,1,-5.0,1,-5.0,0.9914840926064228,0.3241520537714714,1.437
11.84,1,-5.0,0,,1,7.5,1,7.5,1,-5.0,1,-5.0,1.0019536206164232,0.33023113455147163,1.437
11.88,1,-5.0,0,,1,7.5,1,7.5,1,-5.0,0,,1.015852245945245,0.33844352102998926,1.4363217346284223
11.92,1,-5.0,0,,1,7.5,1,7.5,1,-5.0,0,,1.031158135482565,0.34753139294277297,1.4353651165323398
11.96,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.037,0.351,1.435
12.0,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.0404117557196668,0.3536535877819632,1.435
12.04,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.0586224208533164,0.36781743844146836,1.435
12.08,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.064,0.372,1.435
12.12,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.0681331351687557,0.3744798811012534,1.4354133135168756
12.16,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.094,0.39,1.438
12.2,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.0973028877452,0.3918716363889467,1.4381100962581732
12.24,1,-5.0,1,-5.0,1,7.5,0,,1,-5.0,0,,1.1179104270816702,0.4035492420129464,1.4387970142360558
12.28,1,-5.0,0,,1,7.5,0,,1,-5.0,0,,1.1314220718654788,0.4122229394608925,1.4392748915505733
12.32,1,-5.0,0,,1,7.5,0,,1,-5.0,0,,1.141957337860781,0.41963664516129034,1.4396650865874363
12.36,1,-5.0,1,-5.0,1,7.5,0,,1,-5.0,0,,1.1546120795527215,0.4291605696086312,1.4403010066293933
12.4,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.175,0.447,1.442
12.44,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.175,0.447,1.442
12.48,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.1775009250041482,0.44940088800398226,1.4422000740003318
12.52,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.1948989007798239,0.46610294474863095,1.443591912062386
12.56,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.2,0.471,1.444
12.6,1,-5.0,1,-5.0,1,7.5,1,7.5,1,-5.0,0,,1.2076599992235584,0.47927279916144294,1.4443063999689423
12.64,1,-7.5,1,-7.5,1,7.5,1,7.5,1,-5.0,0,,1.220185506822234,0.4928003473680126,1.4448074202728893
12.68,1,-7.5,1,-7.5,1,7.5,1,7.5,1,-5.0,0,,1.2334091748658178,0.508026323878475,1.446293719210126
12.72,1,-7.5,0,,1,7.5,1,7.5,1,-5.0,0,,1.2470687503679443,0.5243127408233182,1.4483951923642993
12.76,1,-10.0,0,,1,7.5,1,7.5,1,-5.0,0,,1.251,0.529,1.449
12.8,1,-10.0,0,,1,7.5,1,7.5,1,-5.0,0,,1.251,0.529,1.449
12.84,1,-12.5,1,-12.5,1,7.5,1,7.5,1,-5.0,0,,1.2630837633162129,0.5447088923110768,1.4502083763316214
12.88,1,-12.5,1,-12.5,1,7.5,1,7.5,1,-5.0,0,,1.284140351943359,0.5725535103178706,1.4523140351943358
12.92,1,-15.0,1,-15.0,1,10.0,0,,1,-5.0,0,,1.303937937016004,0.601260008673206,1.4542937937016003
12.96,1,-15.0,1,-15.0,1,10.0,0,,1,-5.0,0,,1.321,0.626,1.456
13.0,1,-17.5,1,-17.5,1,12.5,0,,1,-5.0,0,,1.3243243672473168,0.6304560667357652,1.455787806345916
13.04,1,-17.5,1,-17.5,1,12.5,0,,1,-5.0,0,,1.3572797131298264,0.6746302537697673,1.453684273630011
13.08,1,-20.0,0,,1,15.0,0,,1,-5.0,0,,1.3909712379946049,0.7210805220269482,1.452603944172507
13.12,1,-20.0,0,,1,17.5,0,,1,-5.0,0,,1.4250177000724253,0.768628167342525,1.4520169362056479
13.16,1,-20.0,0,,1,17.5,0,,1,-5.0,1,-5.0,1.426,0.77,1.452
13.2,1,-22.5,1,-22.5,1,20.0,0,,1,-5.0,1,-5.0,1.450853219602751,0.800830576216071,1.4504270114175475
13.24,1,-22.5,1,-22.5,1,20.0,0,,1,-5.0,1,-5.0,1.4910573056529601,0.8507039994175961,1.4478824490093063
13.28,1,-22.5,0,,1,22.5,1,22.5,1,-5.0,0,,1.505,0.868,1.447
13.32,1,-22.5,0,,1,25.0,1,25.0,1,-5.0,0,,1.5138198149487552,0.8776057390530998,1.4464760505971037
13.36,1,-22.5,0,,1,25.0,1,25.0,1,-5.0,0,,1.6046041566345735,0.9764797745525057,1.4410829213880452
13.4,1,-22.5,1,-22.5,1,27.5,1,27.5,1,-2.5,0,,1.682072301101734,1.0572686162740759,1.4365251587587216
13.44,1,-22.5,1,-22.5,1,27.5,1,27.5,1,-2.5,0,,1.7502804550895166,1.1272804550895166,1.4330566994369582
13.48,1,-22.5,1,-22.5,1,30.0,1,30.0,1,-2.5,0,,1.807170363206175,1.184170363206175,1.4309339416714113
13.52,1,-22.5,1,-22.5,1,30.0,1,30.0,1,-2.5,0,,1.859,1.236,1.429
13.56,1,-22.5,1,-22.5,1,30.0,1,30.0,1,0.0,0,,1.859,1.236,1.429
13.6,1,-22.5,0,,1,32.5,1,32.5,1,0.0,0,,1.9002918911336486,1.2761448941577138,1.4275662537800817
13.64,1,-22.5,0,,1,32.5,1,32.5,1,0.0,0,,1.9791041578124962,1.3527679312065932,1.4248297167426216
13.68,1,-22.5,0,,1,32.5,0,,1,2.5,0,,2.0447909304531433,1.4155620808289755,1.423164181390937
13.72,1,-22.5,1,-22.5,1,32.5,0,,1,2.5,0,,2.104766392915192,1.4723388519597151,1.421964672141696
13.76,1,-22.5,1,-22.5,1,30.0,1,30.0,1,2.5,1,2.5,2.165259015157278,1.530024766460005,1.4205315026054544
13.8,1,-22.5,1,-22.5,1,30.0,1,30.0,1,2.5,1,2.5,2.227876044558976,1.5914452921151736,1.4181384951123959
13.84,1,-22.5,1,-22.5,1,30.0,1,30.0,1,5.0,1,5.0,2.2904930739606706,1.6528658177703395,1.4157454876193374
13.88,1,-22.5,1,-22.5,1,30.0,1,30.0,1,5.0,1,5.0,2.31,1.672,1.415
13.92,1,-22.5,1,-22.5,1,27.5,0,,1,5.0,1,5.0,2.31,1.672,1.415
13.96,1,-22.5,1,-22.5,1,27.5,0,,1,5.0,1,5.0,2.4025478458724883,1.769242301822542,1.4123174537428265
14.0,1,-22.5,1,-22.5,1,27.5,0,,1,5.0,1,5.0,2.5345065381142344,1.9206757746865248,1.4103396447472196
14.04,1,-22.5,1,-22.5,1,27.5,0,,1,5.0,1,5.0,2.579,1.974,1.41
14.08,1,-22.5,1,-22.5,1,25.0,0,,1,5.0,0,,2.579,1.974,1.41
14.12,1,-22.5,1,-22.5,1,25.0,1,25.0,1,5.0,0,,2.579,1.974,1.41
14.16,1,-22.5,1,-22.5,1,25.0,1,25.0,1,5.0,0,,2.668649208716398,2.0952901059104208,1.4069865812196167
14.2,1,-22.5,1,-22.5,1,25.0,1,25.0,1,5.0,0,,2.744215384979469,2.2096915312799497,1.4036658896475016
14.24,1,-22.5,1,-22.5,1,22.5,1,22.5,1,5.0,0,,2.797,2.295,1.401
14.28,1,-22.5,1,-22.5,1,22.5,1,22.5,1,5.0,0,,2.797,2.295,1.401
14.32,1,-22.5,1,-22.5,1,22.5,1,22.5,1,5.0,0,,2.804186969023605,2.308924752483234,1.401
14.36,1,-22.5,1,-22.5,1,20.0,1,20.0,1,5.0,1,5.0,2.858315096203868,2.413797998894995,1.401
14.4,1,-22.5,1,-22.5,1,20.0,1,20.0,1,5.0,1,5.0,2.877,2.45,1.401
14.44,1,-22.5,1,-22.5,1,17.5,0,,1,5.0,1,5.0,2.9028078291074397,2.519915755218337,1.4024076997694968
14.48,1,-22.5,1,-22.5,1,17.5,0,,1,5.0,1,5.0,2.936316703587902,2.613389011959673,1.404
14.52,1,-22.5,1,-22.5,1,17.5,1,17.5,1,5.0,1,5.0,2.9569263886703383,2.68208796223446,1.404
14.56,1,-22.5,1,-22.5,1,15.0,1,15.0,1,5.0,1,5.0,2.974,2.739,1.404
14.6,1,-22.5,1,-22.5,1,15.0,1,15.0,1,5.0,1,5.0,2.977895166257847,2.757321707953574,1.4031344074982564
14.64,1,-22.5,1,-22.5,1,15.0,1,15.0,1,5.0,1,5.0,2.9956449382851504,2.8408113763782996,1.3991900137144109
14.68,1,-22.5,1,-22.5,1,15.0,1,15.0,1,5.0,1,5.0,3.005787567523389,2.899794594282747,1.3971551351429312
14.72,1,-22.5,0,,1,12.5,1,12.5,1,5.0,1,5.0,3.01264357544639,2.9481899443274595,1.3959452513918136
14.76,1,-22.5,0,,1,12.5,1,12.5,1,5.0,1,5.0,3.018,2.986,1.395
14.8,1,-22.5,0,,1,12.5,1,12.5,1,5.0,1,5.0,3.018,2.986,1.395
14.84,1,-22.5,0,,1,12.5,0,,1,5.0,1,5.0,3.024790676188198,3.0586602352137215,1.3963581352376397
14.88,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.0300145161666863,3.118900922143108,1.3978633640714369
14.92,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.0328121642848807,3.1548706836627494,1.3990623561220916
14.96,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.035,3.183,1.4
15.0,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.035,3.183,1.4
15.04,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.0370545114448193,3.2158721831171064,1.4012327068668915
15.08,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.0401754837135853,3.265456771990191,1.402894709771849
15.12,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.042868040879736,3.3031525723163035,1.4012791754721583
15.16,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.045,3.333,1.4
15.2,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.045,3.333,1.4
15.24,1,-22.5,0,,1,10.0,0,,1,5.0,1,5.0,3.0488946059825004,3.3784370697958357,1.403245504985417
15.28,1,-22.5,0,,1,10.0,1,10.0,1,5.0,1,5.0,3.051,3.403,1.405
15.32,1,-22.5,0,,1,10.0,1,10.0,1,5.0,0,,3.051284906456233,3.408603160305911,1.4058547193686983
15.36,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,0,,3.0533622115372707,3.449456826899662,1.4120866346118128
15.4,1,-22.5,1,-22.5,1,10.0,1,10.0,1,5.0,1,5.0,3.0526070393903932,3.4912521728017385,1.4186432020320219
15.44,1,-20.0,0,,1,10.0,1,10.0,1,5.0,1,5.0,3.0497625809043636,3.531377467646742,1.4245711165056782
15.48,1,-20.0,0,,1,10.0,1,10.0,1,5.0,1,5.0,3.0435917294492447,3.5631810866846614,1.4274192017926561
15.52,1,-20.0,0,,1,10.0,0,,1,5.0,1,5.0,3.038,3.592,1.43
15.56,1,-20.0,0,,1,10.0,1,10.0,1,5.0,1,5.0,3.038,3.592,1.43
15.6,1,-20.0,0,,1,10.0,1,10.0,1,5.0,1,5.0,3.0315793024835367,3.6079481841537957,1.4302071192747245
15.64,1,-20.0,0,,1,10.0,1,10.0,1,5.0,0,,2.998944069588619,3.680681099096502,1.431
15.68,1,-20.0,0,,1,10.0,1,10.0,1,5.0,1,5.0,2.958629728950404,3.739136893021914,1.431
15.72,1,-17.5,1,-17.5,1,10.0,1,10.0,1,5.0,1,5.0,2.947,3.756,1.431
15.76,1,-17.5,1,-17.5,1,10.0,1,10.0,1,5.0,1,5.0,2.947,3.756,1.431
15.8,1,-17.5,1,-17.5,1,10.0,1,10.0,1,5.0,1,5.0,2.947,3.756,1.431
15.84,1,-17.5,1,-17.5,1,10.0,1,10.0,1,5.0,1,5.0,2.886581393501935,3.8269567355384253,1.428892374191928
15.88,1,-17.5,1,-17.5,1,10.0,1,10.0,1,5.0,1,5.0,2.8240488039654523,3.894923595930194,1.4286482665970972
15.92,1,-17.5,1,-17.5,1,10.0,1,10.0,1,7.5,0,,2.7715256984992243,3.9488288883823754,1.4295697245877328
15.96,1,-17.5,0,,1,10.0,1,10.0,1,7.5,1,7.5,2.747,3.974,1.43
16.0,1,-17.5,0,,1,7.5,0,,1,7.5,1,7.5,2.747,3.974,1.43
16.04,1,-17.5,1,-17.5,1,7.5,1,7.5,1,10.0,1,10.0,2.694530439141988,4.0235775378185945,1.4295868538515117
16.08,1,-17.5,1,-17.5,1,7.5,1,7.5,1,10.0,1,10.0,2.604969909272798,4.106377721775343,1.4291105153729942
16.12,1,-17.5,1,-17.5,1,5.0,1,5.0,1,12.5,0,,2.5118050170266604,4.183101750683927,1.4297955513453922
16.16,1,-17.5,1,-17.5,1,5.0,1,5.0,1,12.5,0,,2.484,4.206,1.43
16.2,1,-17.5,1,-17.5,1,2.5,0,,1,15.0,1,15.0,2.4675605231827924,4.219503855956992,1.4301174248344086
16.24,1,-17.5,1,-17.5,1,0.0,0,,1,15.0,1,15.0,2.3714659738899586,4.298438664304677,1.4308038144722146
16.28,1,-15.0,0,,1,0.0,0,,1,17.5,1,17.5,2.2900155063166476,4.365331637196925,1.432072539609603
16.32,1,-15.0,1,-15.0,1,-2.5,1,-2.5,1,20.0,1,20.0,2.214425774796655,4.427405324008045,1.4335743223550332
16.36,1,-15.0,1,-15.0,1,-5.0,1,-5.0,1,20.0,1,20.0,2.193,4.445,1.434
16.4,1,-15.0,0,,1,-7.5,1,-7.5,1,22.5,1,22.5,2.17013376666067,4.462702890327224,1.4344425722581806
16.44,1,-15.0,0,,1,-7.5,1,-7.5,1,22.5,0,,2.068370906543735,4.5414870400951735,1.4364121760023794
16.48,1,-12.5,0,,1,-10.0,1,-10.0,1,25.0,1,25.0,1.965763553938903,4.610808477989964,1.4387618645380755
16.52,1,-12.5,0,,1,-12.5,1,-12.5,1,25.0,1,25.0,1.8677224570384823,4.672495877218091,1.4412631305432972
16.56,1,-12.5,1,-12.5,1,-15.0,1,-15.0,1,27.5,1,27.5,1.810025934280462,4.704626276119264,1.4436815476648908
16.6,1,-12.5,1,-12.5,1,-15.0,1,-15.0,1,27.5,1,27.5,1.7523294115224368,4.736756675020439,1.4460999647864847
16.64,1,-10.0,1,-10.0,1,-17.5,0,,1,27.5,1,27.5,1.707,4.762,1.448
16.68,1,-10.0,1,-10.0,1,-17.5,0,,1,30.0,1,30.0,1.707,4.762,1.448
16.72,1,-10.0,1,-10.0,1,-17.5,0,,1,30.0,1,30.0,1.663993433803705,4.781985404291219,1.4517946970173201
16.76,1,-10.0,1,-10.0,1,-20.0,0,,1,30.0,1,30.0,1.5696287058512097,4.825837248457379,1.4601209965425404
16.8,1,-10.0,1,-10.0,1,-20.0,1,-20.0,1,30.0,1,30.0,1.4791745020384017,4.8635250486245765,1.4680429213338604
16.84,1,-10.0,1,-10.0,1,-20.0,1,-20.0,1,30.0,1,30.0,1.3907870873955914,4.897955029909857,1.4757511260992218
16.88,1,-10.0,1,-10.0,1,-22.5,1,-22.5,1,30.0,1,30.0,1.3021052543817437,4.927188227476757,1.4833300631879878
16.92,1,-10.0,1,-10.0,1,-22.5,1,-22.5,1,30.0,1,30.0,1.2133021409752982,4.954280702753299,1.4908557507648053
16.96,1,-10.0,1,-10.0,1,-22.5,0,,1,30.0,1,30.0,1.188,4.962,1.493
17.0,1,-12.5,1,-12.5,1,-25.0,1,-25.0,1,30.0,1,30.0,1.188,4.962,1.493
17.04,1,-12.5,1,-12.5,1,-25.0,1,-25.0,1,30.0,1,30.0,1.0652299576587836,4.99064634321295,1.4998205579078454
17.08,1,-12.5,1,-12.5,1,-25.0,1,-25.0,1,30.0,1,30.0,1.008,5.004,1.503
17.12,1,-12.5,1,-12.5,1,-25.0,1,-25.0,1,30.0,1,30.0,0.9716047055404835,5.010527416941109,1.5049780051336692
17.16,1,-15.0,1,-15.0,1,-25.0,1,-25.0,1,30.0,1,30.0,0.824,5.037,1.513
17.2,1,-15.0,1,-15.0,1,-25.0,1,-25.0,1,30.0,1,30.0,0.824,5.037,1.513
17.24,1,-15.0,1,-15.0,1,-25.0,1,-25.0,1,30.0,1,30.0,0.738553953490203,5.047161151476841,1.5171568346950712
17.28,1,-15.0,1,-15.0,1,-25.0,1,-25.0,1,30.0,1,30.0,0.639,5.059,1.522
17.32,1,-12.5,1,-12.5,1,-25.0,1,-25.0,1,30.0,1,30.0,0.639,5.059,1.522
17.36,1,-12.5,1,-12.5,1,-27.5,1,-27.5,1,30.0,1,30.0,0.5132188145100998,5.070621087789828,1.5281523405946147
17.4,1,-12.5,0,,1,-27.5,1,-27.5,1,30.0,1,30.0,0.3508346167950183,5.080629572586888,1.533314786293444
17.44,1,-12.5,0,,1,-27.5,1,-27.5,1,30.0,1,30.0,0.23,5.086,1.536
17.48,1,-10.0,1,-10.0,1,-27.5,0,,1,30.0,1,30.0,0.23,5.086,1.536
17.52,1,-10.0,1,-10.0,1,-27.5,0,,1,30.0,1,30.0,0.09988579387326268,5.086,1.535300461257383
17.56,1,-7.5,0,,1,-27.5,1,-27.5,1,30.0,1,30.0,0.0017740983862627457,5.08231586093303,1.535
17.6,1,-7.5,0,,1,-27.5,1,-27.5,1,30.0,1,30.0,-0.0573846269988354,5.077154361402787,1.535
17.64,1,-5.0,1,-5.0,1,-27.5,1,-27.5,1,30.0,1,30.0,-0.105,5.073,1.535
17.68,1,-5.0,1,-5.0,1,-27.5,1,-27.5,1,30.0,1,30.0,-0.105,5.073,1.535
17.72,1,-2.5,0,,1,-27.5,1,-27.5,1,30.0,1,30.0,-0.1421129923361227,5.067321509369337,1.5347971967631906
17.76,1,0.0,0,,1,-27.5,1,-27.5,1,27.5,1,27.5,-0.2516561044113702,5.050560814625583,1.5341986005223422
17.8,1,0.0,0,,1,-27.5,1,-27.5,1,27.5,1,27.5,-0.36171747953182587,5.026484912117588,1.534
17.84,1,2.5,0,,1,-27.5,1,-27.5,1,27.5,1,27.5,-0.47203617568530504,4.998776960525551,1.534
17.88,1,2.5,0,,1,-27.5,1,-27.5,1,27.5,1,27.5,-0.503,4.991,1.534
17.92,1,2.5,0,,1,-27.5,1,-27.5,1,27.5,1,27.5,-0.503,4.991,1.534
17.96,1,5.0,1,5.0,1,-27.5,1,-27.5,1,27.5,0,,-0.6122737666509364,4.9478139604852585,1.5346543339320415
18.0,1,5.0,1,5.0,1,-27.5,1,-27.5,1,27.5,0,,-0.7228554787502531,4.897393953773753,1.5363466364012803
